BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC2,SECNUM21,SSNUM21,SECSSNUM21,DT,CC,FR,SEC,SS,NUTS3_13,NUTS2_13,NUTS1_13,SUBSECCAO,N_EDIFICIO,N_EDIFIC_1,N_EDIFIC_2,N_EDIFIC_3,N_EDIFIC_4,N_EDIFIC_5,N_EDIFIC_6,N_EDIFIC_7,N_EDIFIC_8,N_EDIFIC_9,N_EDIFI_10,N_EDIFI_11,N_ALOJAMEN,N_ALOJAM_1,N_ALOJAM_2,N_ALOJAM_3,N_RHABITUA,N_RHABIT_1,N_RHABIT_2,N_RHABIT_3,N_AGREGADO,N_ADP_1_OU,N_ADP_3_OU,N_NUCLEOS_,N_NUCLEOS1,N_INDIVIDU,N_INDIVI_1,N_INDIVI_2,N_INDIVI_3,N_INDIVI_4,N_INDIVI_5,N_INDIVI_6,N_IND_ENSI,N_IND_EN_1,N_IND_EN_2,N_IND_EMPR,N_IND_REFO,svf_stdev,svf_min,svf_max,svf_varian,OBJECTID_1,BGRI2021_1,FREQUENCY,MEAN_altura,STD_altura,Shape_Length,Shape_Area,MBV,HVC,svf_mean
11151701701,11,1115,111517,111517017,017,01,01701,11,15,17,017,01,170,17,1,11151701701,18,0,18,16,0,18,0,18,0,0,0,11,160,160,138,22,11,3,81,45,138,90,48,83,35,303,142,161,33,25,160,85,149,73,36,115,83,0.269670091719844,-0.431228786706924,0.999606788158417,0.072721958368189,781,11151701701,21,15.427619047619046,5.795858784306174,629.234810041628521,12322.179902409703573,2322.113254245517055,0.375680703964534,0.519829627047224
11151501301,11,1115,111515,111515013,013,01,01301,11,15,15,013,01,170,17,1,11151501301,10,0,10,9,0,10,0,10,0,0,0,2,91,91,75,16,1,1,39,29,75,52,23,43,18,153,68,85,12,14,66,61,90,36,11,49,56,0.281214608517350,-0.264304518699646,0.998407125473022,0.079081656043566,398,11151501301,10,13.648000000000001,1.541087639010552,308.761031582481962,6096.759525341665721,2107.477190411965239,0.112916737911090,0.502920740840111
11151700304,11,1115,111517,111517003,003,04,00304,11,15,17,003,04,170,17,1,11151700304,12,1,11,12,0,12,0,8,3,1,0,0,75,75,61,14,11,15,23,33,61,41,20,41,14,140,62,78,22,11,65,42,55,38,22,62,35,0.263534304543082,-0.271028459072113,0.996483802795410,0.069450329671006,707,11151700304,14,15.739999999999998,2.420508528896669,327.934114629499447,6310.332483458328170,3518.658342353569878,0.153780719752012,0.515118739284521
11151501402,11,1115,111515,111515014,014,02,01402,11,15,15,014,02,170,17,1,11151501402,9,0,9,8,0,9,6,0,3,0,0,5,112,112,90,22,29,32,63,22,90,58,32,63,29,205,90,115,25,16,118,46,93,46,46,95,51,0.251331279014622,-0.390501141548157,0.998300969600677,0.063167411811126,401,11151501402,10,17.532000000000000,0.709237462192868,396.060807591945945,7515.043750560927037,4266.656680669261732,0.040453882169340,0.608517592687316
11151702401,11,1115,111517,111517024,024,01,02401,11,15,17,024,01,170,17,1,11151702401,17,0,17,10,0,17,0,15,2,0,0,5,154,154,128,26,18,3,66,55,128,97,31,81,26,271,114,157,27,20,133,91,148,62,36,94,88,0.246629692399755,-0.307660013437271,0.999792814254761,0.060826205173198,814,11151702401,20,14.032999999999998,5.034695516847909,552.059308080729238,12440.668899100297494,2144.312663985673680,0.358775423419647,0.624244177052741
11151602804,11,1115,111516,111516028,028,04,02804,11,15,16,028,04,170,17,1,11151602804,13,1,12,13,0,13,0,8,3,2,0,8,73,73,52,21,3,7,32,20,52,35,17,26,15,105,39,66,14,13,52,26,42,30,21,43,27,0.282725153868356,-0.222529590129852,0.996069073677063,0.079933512629885,623,11151602804,18,13.148888888888891,0.779161607407292,260.421081924014345,4314.003928921269107,2423.120996114569152,0.059256840178009,0.574040151862887
11151603001,11,1115,111516,111516030,030,01,03001,11,15,16,030,01,170,17,1,11151603001,30,0,30,27,0,30,0,30,0,0,0,14,261,261,204,56,16,3,96,91,205,137,68,140,59,448,201,247,55,35,248,110,201,120,72,190,108,0.269302910696081,-0.327676504850388,0.997697770595551,0.072524057709381,632,11151603001,39,14.569743589743588,4.870573016747719,728.985377815202014,22953.792636772668629,2902.040460128774612,0.334293667335119,0.554207374378416
11151701702,11,1115,111517,111517017,017,02,01702,11,15,17,017,02,170,17,1,11151701702,13,0,13,13,0,13,0,0,13,0,0,9,140,140,128,12,21,1,99,25,128,75,53,86,49,301,137,164,32,46,188,35,87,123,64,174,30,0.244710569595972,-0.335701674222946,0.999093055725098,0.059883262871985,782,11151701702,13,17.778461538461535,0.316671389978270,336.627426614162800,7544.618095599020307,3680.075780396291975,0.017812080606254,0.587640767642668
11151501902,11,1115,111515,111515019,019,02,01902,11,15,15,019,02,170,17,1,11151501902,2,0,2,1,0,2,0,0,0,2,0,0,18,18,16,2,0,0,0,16,16,4,12,21,18,72,31,41,27,14,28,3,40,7,0,9,3,0.251974055824777,-0.259923070669174,0.998161673545837,0.063490924808788,424,11151501902,2,13.729999999999990,0.000000000000000,198.419502978840910,2174.816399590417404,2352.497910525608404,0.000000000000000,0.597906090536563
11151700305,11,1115,111517,111517003,003,05,00305,11,15,17,003,05,170,17,1,11151700305,21,1,20,18,0,21,0,19,2,0,0,8,145,145,119,26,17,14,79,31,119,79,40,76,31,268,136,132,38,16,136,78,123,65,47,100,78,0.262858243237284,-0.282593667507172,0.999040961265564,0.069094456037791,708,11151700305,20,15.165500000000009,2.267821758056791,432.254375644610661,9854.348347895745974,2973.267398485635567,0.149538212261830,0.547766160235692
11151701502,11,1115,111517,111517015,015,02,01502,11,15,17,015,02,170,17,1,11151701502,51,5,46,43,5,46,1,49,1,0,0,21,401,401,339,62,20,9,170,151,339,239,100,224,90,739,326,413,101,61,358,219,359,161,122,287,208,0.270344863050451,-0.386223673820496,0.999881744384766,0.073086344977767,776,11151701502,58,14.349655172413785,4.102232154685749,868.717498246020568,32823.461231394110655,2526.420709577145317,0.285876706122667,0.546089281987903
11151401901,11,1115,111514,111514019,019,01,01901,11,15,14,019,01,170,17,1,11151401901,77,77,0,77,77,0,0,77,0,0,0,50,77,77,73,4,23,14,54,1,73,43,30,55,24,177,93,84,16,24,87,50,107,43,5,67,45,0.263081533941574,-0.394600361585617,0.998785197734833,0.069211893501052,304,11151401901,78,4.522307692307692,1.419279058872160,1236.120175659341385,45819.704168550735631,922.429164627784644,0.313839560560267,0.634512099246990
11151401902,11,1115,111514,111514019,019,02,01902,11,15,14,019,02,170,17,1,11151401902,4,0,4,2,0,4,0,0,4,0,0,0,105,105,92,13,37,8,65,16,92,70,22,43,22,178,76,102,17,25,102,34,37,57,66,87,32,0.229189596980690,-0.348133921623230,0.998739838600159,0.052527871364171,305,11151401902,4,31.282499999999999,5.278581722394756,361.353237546926039,7581.273672730006183,8188.050867904532424,0.168739126425150,0.521844826622466
11151700302,11,1115,111517,111517003,003,02,00302,11,15,17,003,02,170,17,1,11151700302,8,1,7,8,0,8,0,7,1,0,0,1,54,54,43,11,6,5,27,15,43,27,16,27,13,92,37,55,9,11,46,26,36,24,24,40,24,0.272320025902588,-0.315389871597290,0.997253358364105,0.074158196507586,705,11151700302,10,15.294999999999998,2.915938004218276,274.331764048687603,4033.078997750639701,3167.971426011999029,0.190646486055461,0.564125490255223
11151500501,11,1115,111515,111515005,005,01,00501,11,15,15,005,01,170,17,1,11151500501,39,1,38,37,1,38,0,37,2,0,0,7,318,318,269,48,6,1,123,135,270,195,75,166,62,576,251,325,60,46,299,171,272,143,95,246,165,0.285824495118408,-0.380966603755951,0.998845577239990,0.081695642009693,343,11151500501,44,13.547727272727276,4.323471292481693,555.357002976682452,19225.591491432434850,2254.444008650863452,0.319128899294069,0.540183353591168
11151702303,11,1115,111517,111517023,023,03,02303,11,15,17,023,03,170,17,1,11151702303,27,0,27,23,0,27,0,27,0,0,0,17,228,228,185,43,18,0,95,82,185,134,51,111,47,384,172,212,56,23,190,115,179,94,58,158,113,0.282114263051535,-0.372535318136215,0.999924004077911,0.079588457417111,812,11151702303,50,11.027599999999998,5.262219427781632,713.625019456927930,32639.848283948998869,2050.455644678425415,0.477186280585226,0.507205639971733
11151500502,11,1115,111515,111515005,005,02,00502,11,15,15,005,02,170,17,1,11151500502,17,0,17,16,0,17,0,15,2,0,0,0,141,141,112,29,3,4,68,35,112,78,34,66,27,230,103,127,17,25,110,78,114,57,36,95,77,0.273190110303127,-0.223734274506569,0.997710168361664,0.074632836367435,344,11151500502,18,14.597222222222220,2.873726430050577,541.956972962610962,7268.503564112463209,2292.298703474662943,0.196868033267023,0.537832288490876
11151700102,11,1115,111517,111517001,001,02,00102,11,15,17,001,02,170,17,1,11151700102,45,0,45,43,0,45,0,45,0,0,0,44,378,378,309,69,24,5,162,131,309,216,93,192,80,670,323,347,78,60,325,207,350,151,97,250,193,0.275052372123572,-0.348781049251556,0.999637722969055,0.075653807410804,700,11151700102,58,13.410000000000000,4.755296216353212,875.132718724413053,27526.238360790070146,1925.527396434656339,0.354608218967428,0.505201259394843
11151700403,11,1115,111517,111517004,004,03,00403,11,15,17,004,03,170,17,1,11151700403,15,1,14,15,1,14,0,15,0,0,0,5,108,108,86,22,10,1,42,30,86,66,20,42,16,178,85,93,20,23,100,35,70,55,35,89,33,0.289657573346715,-0.241739332675934,0.997597992420197,0.083901509797107,711,11151700403,17,15.354117647058823,1.458758285424322,299.294515110758653,5179.638328214640751,2318.867779397861796,0.095007627201799,0.520029091600023
11151602802,11,1115,111516,111516028,028,02,02802,11,15,16,028,02,170,17,1,11151602802,15,0,15,14,0,15,0,14,1,0,0,15,106,106,95,11,10,7,54,38,95,64,31,70,27,222,104,118,22,28,95,77,121,54,25,83,74,0.256993456905854,-0.304783672094345,0.997184336185455,0.066045636892421,621,11151602802,16,14.557499999999999,4.318159330084985,482.368473439759725,13105.088496260001193,3281.115771709223282,0.296627809038982,0.647747528455697
11151501204,11,1115,111515,111515012,012,04,01204,11,15,15,012,04,170,17,1,11151501204,5,0,5,5,0,5,0,5,0,0,0,5,40,40,35,5,3,1,17,15,35,18,17,29,13,96,53,43,14,8,52,22,50,23,11,36,22,0.256042831087285,-0.310845196247101,0.995687007904053,0.065557931351192,396,11151501204,4,14.710000000000008,1.165875922500615,679.558919648883830,13201.151975207725627,3097.550972370931959,0.079257370666255,0.596794712756322
11151603207,11,1115,111516,111516032,032,07,03207,11,15,16,032,07,170,17,1,11151603207,4,2,2,3,2,2,0,0,3,1,0,1,10,10,9,1,2,0,3,4,9,7,2,5,2,18,9,9,0,3,10,5,10,2,3,9,4,0.347839395808075,-0.395583033561707,0.997563004493713,0.120992245276127,645,11151603207,5,9.220000000000010,2.391767129132778,781.388352196555729,31651.048907986816630,838.274504750810365,0.259410751532839,0.656695569622307
11151600901,11,1115,111516,111516009,009,01,00901,11,15,16,009,01,170,17,1,11151600901,12,0,12,11,0,12,0,0,12,0,0,6,183,183,169,14,140,76,146,15,169,71,98,148,99,468,231,237,68,80,288,32,173,151,96,268,32,0.234012765864627,-0.401517778635025,0.996744692325592,0.054761974587613,459,11151600901,23,24.973478260869570,1.645397461504094,367.332144336641591,8326.188401060995602,5349.730535172573582,0.065885794694535,0.507137331824190
11151602211,11,1115,111516,111516022,022,11,02211,11,15,16,022,11,170,17,1,11151602211,14,7,7,14,5,9,0,4,9,1,0,4,40,40,36,4,5,25,22,11,36,17,19,32,18,100,53,47,19,9,53,19,64,18,5,52,14,0.234877430609029,-0.249879285693169,0.999498486518860,0.055167407409499,550,11151602211,16,8.526249999999999,2.863221670310095,635.540636408058958,23836.194647225926019,1136.640174331522303,0.335812540133130,0.766981359362427
11151601405,11,1115,111516,111516014,014,05,01405,11,15,16,014,05,170,17,1,11151601405,67,67,0,66,67,0,5,51,8,3,0,63,69,69,65,4,17,10,53,0,65,35,30,60,28,199,99,100,32,20,106,41,125,31,3,75,40,0.191297111814901,-0.370826691389084,0.999745607376099,0.036594584988723,490,11151601405,164,3.724817073170730,1.119153093778541,3149.065507453929968,300701.870649528689682,211.040883294029101,0.300458538444646,0.834875112896829
11151401701,11,1115,111514,111514017,017,01,01701,11,15,14,017,01,170,17,1,11151401701,12,4,8,12,3,9,1,7,4,0,0,4,59,59,47,12,3,20,25,17,47,30,17,35,13,110,52,58,8,13,73,16,59,20,17,55,13,0.246795471946022,-0.184852078557014,0.993570864200592,0.060908004973060,294,11151401701,12,11.794999999999996,3.992327869574571,313.783483190935897,5392.238784864579429,1836.113328057096851,0.338476292460752,0.518379945728701
11151702104,11,1115,111517,111517021,021,04,02104,11,15,17,021,04,170,17,1,11151702104,19,0,19,16,1,18,0,19,0,0,0,12,486,486,368,118,84,4,136,212,368,304,64,169,83,658,280,378,87,45,392,134,270,184,110,316,137,0.263324908115007,-0.472164571285248,0.999670743942261,0.069340007233777,802,11151702104,22,22.616363636363634,12.401471704313989,587.245577450204109,16287.106189284526408,5784.135645174789715,0.548340657397917,0.467194483963316
11151201004,11,1115,111512,111512010,010,04,01004,11,15,12,010,04,170,17,1,11151201004,5,0,5,4,0,5,0,0,5,0,0,0,53,53,49,4,17,36,44,3,49,33,16,37,14,108,57,51,9,14,66,19,19,23,57,59,17,0.269644934631053,-0.261988937854767,0.986811101436615,0.072708390772185,51,11151201004,5,18.489999999999991,1.445423813281081,358.143743896754302,6148.710598079299416,4972.663153417161084,0.078173272757225,0.467144147184349
11151500402,11,1115,111515,111515004,004,02,00402,11,15,15,004,02,170,17,1,11151500402,9,0,9,7,0,9,0,9,0,0,0,2,199,199,161,38,51,3,129,19,161,115,46,104,40,340,145,195,34,28,143,135,118,75,123,124,130,0.274245962773211,-0.419384747743607,0.999303638935089,0.075210848097405,339,11151500402,8,33.869999999999990,5.124640753959525,471.659062932455356,11757.702232332811036,10897.256627815904722,0.151303240447580,0.422652008304689
11151701405,11,1115,111517,111517014,014,05,01405,11,15,17,014,05,170,17,1,11151701405,4,0,4,2,0,4,0,4,0,0,0,0,49,49,40,9,6,1,30,8,40,25,15,26,13,90,37,53,14,10,43,23,42,15,16,25,21,0.259821523529475,-0.263409554958344,0.976909637451172,0.067507224089177,771,11151701405,4,18.514999999999997,1.125299960010664,222.772258532790801,3251.890655450347367,4535.760071928476464,0.060777745612242,0.455205153406104
11151500403,11,1115,111515,111515004,004,03,00403,11,15,15,004,03,170,17,1,11151500403,11,10,1,11,11,0,10,1,0,0,0,3,14,14,6,8,2,0,0,6,6,4,2,3,2,12,5,7,4,0,5,3,4,3,2,5,2,0.224813282431489,-0.298706650733948,0.975840032100677,0.050541011957620,340,11151500403,14,5.497142857142856,1.548271634741483,220.635248633997065,2782.320411623717519,381.180520674369916,0.281650245405155,0.595692634767771
11151303008,11,1115,111513,111513030,030,08,03008,11,15,13,030,08,170,17,1,11151303008,7,0,7,6,0,7,0,6,1,0,0,2,88,88,78,10,15,13,48,24,78,56,22,51,21,163,71,92,14,22,76,51,73,50,27,62,46,0.270646827638016,-0.315946698188782,0.997447609901428,0.073249705310522,210,11151303008,8,15.694999999999997,3.201994913889065,686.241974219168924,11270.058183988878227,4698.259250752330445,0.204013693143617,0.562267144360732
11151700404,11,1115,111517,111517004,004,04,00404,11,15,17,004,04,170,17,1,11151700404,17,0,17,16,0,17,0,13,4,0,0,11,106,106,82,24,1,10,47,28,82,57,25,47,20,169,76,93,15,24,92,38,76,45,34,74,38,0.297587026559426,-0.243792966008186,0.997690856456757,0.088558038376480,712,11151700404,17,14.183529411764704,1.623968677255164,334.295763712633175,5244.807977723865406,2262.955434957681973,0.114496796256378,0.516932016077386
11151501903,11,1115,111515,111515019,019,03,01903,11,15,15,019,03,170,17,1,11151501903,2,0,2,2,0,2,0,0,0,2,0,0,18,18,17,1,1,0,0,16,17,3,14,20,15,80,41,39,22,18,34,6,40,8,0,11,6,0.184939392331855,0.000987176783383,0.996511220932007,0.034202578836076,425,11151501903,2,13.859999999999992,0.070710678118641,191.317064958174427,2050.212265289343577,2577.170575880250453,0.005101780528040,0.653587109123908
11151401903,11,1115,111514,111514019,019,03,01903,11,15,14,019,03,170,17,1,11151401903,13,0,13,12,0,13,0,13,0,0,0,0,107,107,91,16,3,5,54,33,91,73,18,52,13,172,78,94,7,13,95,57,83,41,27,80,52,0.228821099501556,-0.347516655921936,0.997730672359467,0.052359095577101,306,11151401903,40,8.646249999999998,3.823579131101496,2112.762281386564155,132386.894927781570004,889.168800276994602,0.442223985091976,0.744896761373263
11151700501,11,1115,111517,111517005,005,01,00501,11,15,17,005,01,170,17,1,11151700501,7,0,7,7,0,7,0,5,2,0,0,6,47,47,40,7,6,6,18,21,40,27,13,19,11,79,37,42,11,7,46,15,36,22,12,38,16,0.263223116871550,-0.191994562745094,0.995623052120209,0.069286409255574,714,11151700501,7,13.007142857142858,0.694879228972303,189.584299408072269,2346.377396840901838,1980.624379833796411,0.053422895143395,0.559419199767428
11151700405,11,1115,111517,111517004,004,05,00405,11,15,17,004,05,170,17,1,11151700405,26,4,22,24,4,22,0,26,0,0,0,11,200,200,168,32,5,5,53,103,168,111,57,102,49,395,185,210,62,36,202,95,184,87,59,150,93,0.275553422261766,-0.299466013908386,0.998482525348663,0.075929688520171,713,11151700405,21,15.367142857142859,2.578476571266732,430.785962423284161,9103.148165433925897,2476.333142098871122,0.167791540381771,0.546297818206224
11151500602,11,1115,111515,111515006,006,02,00602,11,15,15,006,02,170,17,1,11151500602,21,1,20,19,1,20,0,21,0,0,0,13,164,164,144,20,3,1,50,84,144,107,37,84,34,281,121,160,21,28,137,95,126,63,73,109,90,0.294503304421498,-0.377750754356384,0.999108493328094,0.086732196315182,346,11151500602,34,14.866176470588231,5.551717187095376,683.426295125086654,29345.891415997648437,2837.104850332593742,0.373446205087037,0.518536741342389
11151500305,11,1115,111515,111515003,003,05,00305,11,15,15,003,05,170,17,1,11151500305,3,3,0,3,3,0,0,3,0,0,0,3,3,3,3,0,3,1,3,0,3,0,3,5,2,12,6,6,2,2,6,2,5,4,1,7,2,0.229705591754943,-0.337769448757172,0.999847888946533,0.052764658883488,337,11151500305,65,6.236923076923076,2.632433476769238,1460.847117835832250,95750.617382138589164,3022.586651588372206,0.422072461741491,0.750339690477481
11151500404,11,1115,111515,111515004,004,04,00404,11,15,15,004,04,170,17,1,11151500404,16,2,14,16,5,11,0,15,0,0,1,1,73,73,55,18,5,0,29,24,55,35,20,39,18,128,61,67,16,15,70,27,55,36,20,50,30,0.241505190673909,-0.295621037483215,0.998798251152039,0.058324757122441,341,11151500404,24,10.397083333333335,4.036256853082812,518.336861409313542,13742.638948616639027,1217.911805250146472,0.388210493623963,0.706179782886105
11151500603,11,1115,111515,111515006,006,03,00603,11,15,15,006,03,170,17,1,11151500603,4,0,4,4,0,4,0,4,0,0,0,3,24,24,22,2,0,0,7,14,22,13,9,19,11,63,29,34,12,8,28,15,29,11,13,22,12,0.303217115694042,-0.203039631247520,0.998659789562225,0.091940619249814,347,11151500603,4,14.172500000000007,0.526584909265987,229.531350076333183,2647.825068551577715,3196.306127180760086,0.037155400195166,0.531629323921289
11151500405,11,1115,111515,111515004,004,05,00405,11,15,15,004,05,170,17,1,11151500405,17,0,17,14,0,17,0,16,1,0,0,2,209,209,171,38,4,0,106,50,171,128,43,93,39,345,154,191,35,31,181,98,151,74,85,156,95,0.287097820701425,-0.358524620532990,0.999309360980988,0.082425158651508,342,11151500405,22,17.432727272727266,5.696960076440252,610.040875947052768,18024.783155923698359,3614.722490815734091,0.326796833754917,0.443205528954301
11151500101,11,1115,111515,111515001,001,01,00101,11,15,15,001,01,170,17,1,11151500101,8,0,8,6,0,8,0,0,8,0,0,1,212,212,189,23,149,21,158,25,189,103,86,152,76,468,221,247,50,71,278,69,154,148,136,237,70,0.212319150906116,-0.421684950590134,0.997438251972198,0.045079421841494,324,11151500101,12,29.435833333333335,11.490858388960831,641.043887050480748,17302.165148928725102,8087.337042831043618,0.390369732660108,0.563814844730069
11151702201,11,1115,111517,111517022,022,01,02201,11,15,17,022,01,170,17,1,11151702201,13,0,13,11,0,13,0,13,0,0,0,7,279,279,231,48,30,4,114,101,231,195,36,100,40,400,170,230,37,29,251,83,198,108,51,194,81,0.263778518179487,-0.366744816303253,0.994993627071381,0.069579106652966,803,11151702201,18,15.902777777777779,7.907606022465715,562.210039318663348,12241.220539385543816,3293.314153736761000,0.497246841587364,0.451539028444121
11151201107,11,1115,111512,111512011,011,07,01107,11,15,12,011,07,170,17,1,11151201107,4,0,4,3,0,4,0,0,4,0,0,0,76,76,68,8,19,63,60,5,68,43,25,51,27,167,86,81,24,22,80,41,41,38,67,78,31,0.232675665385197,-0.373082309961319,0.998842000961304,0.054137965262444,61,11151201107,5,30.874000000000006,5.662409381173352,307.582770060862515,5042.341034911586576,9252.683840293382673,0.183403814898405,0.517661971787726
